item_index	word	batch_dec_width	rank	target_phonemes	length	zipf_approx	is_word	gate	effective_ventral_weight	effective_dorsal_weight	lexical_confidence	lexical_margin	lexical_density	canonical_full_exact	canonical_full_predicted	canonical_wm_exact	canonical_wm_predicted	canonical_ltm_exact	canonical_ltm_predicted	canonical_fixed05_exact	canonical_fixed05_predicted	freear_full_exact	freear_full_predicted	freear_wm_exact	freear_wm_predicted	freear_ltm_exact	freear_ltm_predicted	freear_fixed05_exact	freear_fixed05_predicted	competence_category	competence_category_freear
7880	pipes	10	7884	P AY P S	4	0.000127	1	0.5546121597290039	0.5546121597290039	0.4453878402709961	0.8096617460250854	0.15700584650039673	1.5082359313964844	1	P AY P S	1	P AY P S	1	P AY P S	1	P AY P S	1	P AY P S	1	P AY P S	1	P AY P S	1	P AY P S	BOTH_CORRECT	BOTH_CORRECT
7881	laden	10	7885	L EY D AH N	5	0.000127	1	0.5372822880744934	0.5372822880744934	0.4627177119255066	0.7747032046318054	0.12246417999267578	1.5159153938293457	1	L EY D AH N	1	L EY D AH N	1	L EY D AH N	1	L EY D AH N	1	L EY D AH N	1	L EY D AH N	1	L EY D AH N	1	L EY D AH N	BOTH_CORRECT	BOTH_CORRECT
7882	aruba	10	7886	ER UW B AH	4	0.000127	1	0.514133632183075	0.514133632183075	0.48586636781692505	0.7282747626304626	0.20170342922210693	2.201981782913208	1	ER UW B AH	1	ER UW B AH	1	ER UW B AH	1	ER UW B AH	1	ER UW B AH	1	ER UW B AH	1	ER UW B AH	1	ER UW B AH	BOTH_CORRECT	BOTH_CORRECT
7883	cottages	10	7887	K AA T IH JH IH Z	7	0.000127	1	0.5656821727752686	0.5656821727752686	0.43431782722473145	0.8321279287338257	0.18582683801651	1.4941104650497437	1	K AA T IH JH IH Z	1	K AA T IH JH IH Z	1	K AA T IH JH IH Z	1	K AA T IH JH IH Z	1	K AA T IH JH IH Z	1	K AA T IH JH IH Z	1	K AA T IH JH IH Z	1	K AA T IH JH IH Z	BOTH_CORRECT	BOTH_CORRECT
7884	realtor	10	7888	R IY AH L T ER	6	0.000127	1	0.5509775876998901	0.5509775876998901	0.44902241230010986	0.8023106455802917	0.3245830833911896	1.0858209133148193	1	R IY AH L T ER	1	R IY AH L T ER	1	R IY AH L T ER	1	R IY AH L T ER	1	R IY AH L T ER	1	R IY AH L T ER	1	R IY AH L T ER	1	R IY AH L T ER	BOTH_CORRECT	BOTH_CORRECT
7885	merge	10	7889	M ER JH	3	0.000127	1	0.5507683753967285	0.5507683753967285	0.4492316246032715	0.8018878102302551	0.20855891704559326	1.1912657022476196	1	M ER JH	1	M ER JH	1	M ER JH	1	M ER JH	1	M ER JH	1	M ER JH	1	M ER JH	1	M ER JH	BOTH_CORRECT	BOTH_CORRECT
7886	privilege	10	7890	P R IH V L AH JH	7	0.000127	1	0.5249050259590149	0.5249050259590149	0.4750949740409851	0.7498512864112854	0.09900188446044922	2.354583501815796	1	P R IH V L AH JH	1	P R IH V L AH JH	1	P R IH V L AH JH	1	P R IH V L AH JH	1	P R IH V L AH JH	1	P R IH V L AH JH	1	P R IH V L AH JH	1	P R IH V L AH JH	BOTH_CORRECT	BOTH_CORRECT
7887	edgar	10	7891	EH D G ER	4	0.000127	1	0.5222873091697693	0.5222873091697693	0.4777126908302307	0.7446041703224182	0.3186890482902527	1.4518324136734009	1	EH D G ER	1	EH D G ER	1	EH D G ER	1	EH D G ER	1	EH D G ER	1	EH D G ER	1	EH D G ER	1	EH D G ER	BOTH_CORRECT	BOTH_CORRECT
7888	develops	10	7892	D IH V EH L AH P S	8	0.000127	1	0.5483962297439575	0.5483962297439575	0.4516037702560425	0.7970964312553406	0.2520256042480469	1.3179564476013184	1	D IH V EH L AH P S	1	D IH V EH L AH P S	1	D IH V EH L AH P S	1	D IH V EH L AH P S	1	D IH V EH L AH P S	1	D IH V EH L AH P S	1	D IH V EH L AH P S	1	D IH V EH L AH P S	BOTH_CORRECT	BOTH_CORRECT
7889	qualifying	10	7893	K W AA L AH F AY IH NG	9	0.000127	1	0.551706075668335	0.551706075668335	0.44829392433166504	0.8037831783294678	0.11160272359848022	3.026907444000244	1	K W AA L AH F AY IH NG	1	K W AA L AH F AY IH NG	1	K W AA L AH F AY IH NG	1	K W AA L AH F AY IH NG	1	K W AA L AH F AY IH NG	1	K W AA L AH F AY IH NG	1	K W AA L AH F AY IH NG	1	K W AA L AH F AY IH NG	BOTH_CORRECT	BOTH_CORRECT
7890	chassis	10	7894	CH AE S IY	4	0.000127	1	0.5289420485496521	0.5289420485496521	0.4710579514503479	0.7579488754272461	0.2586054801940918	1.5311628580093384	1	CH AE S IY	1	CH AE S IY	1	CH AE S IY	1	CH AE S IY	1	CH AE S IY	1	CH AE S IY	1	CH AE S IY	1	CH AE S IY	BOTH_CORRECT	BOTH_CORRECT
7891	dubai	10	7895	D UW B AY	4	0.000127	1	0.5138440728187561	0.5138440728187561	0.4861559271812439	0.7276952266693115	0.16928821802139282	2.026451587677002	1	D UW B AY	1	D UW B AY	1	D UW B AY	1	D UW B AY	1	D UW B AY	1	D UW B AY	1	D UW B AY	1	D UW B AY	BOTH_CORRECT	BOTH_CORRECT
7892	estimation	10	7896	EH S T AH M EY SH AH N	9	0.000127	1	0.5563580393791199	0.5563580393791199	0.4436419606208801	0.8131970763206482	0.29969364404678345	1.150202751159668	1	EH S T AH M EY SH AH N	1	EH S T AH M EY SH AH N	1	EH S T AH M EY SH AH N	1	EH S T AH M EY SH AH N	1	EH S T AH M EY SH AH N	1	EH S T AH M EY SH AH N	1	EH S T AH M EY SH AH N	1	EH S T AH M EY SH AH N	BOTH_CORRECT	BOTH_CORRECT
7893	barn	10	7897	B AA R N	4	0.000127	1	0.4775809347629547	0.4775809347629547	0.5224190652370453	0.6551317572593689	0.19793009757995605	5.8174238204956055	1	B AA R N	1	B AA R N	1	B AA R N	1	B AA R N	1	B AA R N	1	B AA R N	1	B AA R N	1	B AA R N	BOTH_CORRECT	BOTH_CORRECT
7894	pushing	10	7898	P UH SH IH NG	5	0.000127	1	0.5473237037658691	0.5473237037658691	0.45267629623413086	0.7949315309524536	0.15359920263290405	2.3857572078704834	1	P UH SH IH NG	1	P UH SH IH NG	1	P UH SH IH NG	1	P UH SH IH NG	1	P UH SH IH NG	1	P UH SH IH NG	1	P UH SH IH NG	1	P UH SH IH NG	BOTH_CORRECT	BOTH_CORRECT
7895	fleece	10	7899	F L IY S	4	0.000127	1	0.5269081592559814	0.5269081592559814	0.47309184074401855	0.7538684010505676	0.2268688678741455	1.6332035064697266	1	F L IY S	1	F L IY S	1	F L IY S	1	F L IY S	1	F L IY S	1	F L IY S	1	F L IY S	1	F L IY S	BOTH_CORRECT	BOTH_CORRECT
7896	pediatric	10	7900	P IY D IY AE T R IH K	9	0.000127	1	0.562988817691803	0.562988817691803	0.437011182308197	0.8266505599021912	0.19697773456573486	1.6983577013015747	1	P IY D IY AE T R IH K	1	P IY D IY AE T R IH K	1	P IY D IY AE T R IH K	1	P IY D IY AE T R IH K	1	P IY D IY AE T R IH K	1	P IY D IY AE T R IH K	1	P IY D IY AE T R IH K	1	P IY D IY AE T R IH K	BOTH_CORRECT	BOTH_CORRECT
7897	fare	10	7901	F EH R	3	0.000127	1	0.4943457245826721	0.4943457245826721	0.5056542754173279	0.6886909604072571	0.2556787133216858	5.446011066436768	1	F EH R	1	F EH R	1	F EH R	1	F EH R	1	F EH R	1	F EH R	1	F EH R	1	F EH R	BOTH_CORRECT	BOTH_CORRECT
7898	asus	10	7902	EY S AH S	4	0.000127	1	0.524704098701477	0.524704098701477	0.47529590129852295	0.7494484186172485	0.27430006861686707	1.3002026081085205	1	EY S AH S	1	EY S AH S	1	EY S AH S	1	EY S AH S	1	EY S AH S	1	EY S AH S	1	EY S AH S	1	EY S AH S	BOTH_CORRECT	BOTH_CORRECT
7899	pierce	10	7903	P IH R S	4	0.000127	1	0.48806241154670715	0.48806241154670715	0.5119375884532928	0.6761202216148376	0.21229112148284912	3.755115032196045	1	P IH R S	1	P IH R S	1	P IH R S	1	P IH R S	1	P IH R S	1	P IH R S	1	P IH R S	1	P IH R S	BOTH_CORRECT	BOTH_CORRECT
7900	allan	10	7904	AE L AH N	4	0.000127	1	0.5186336636543274	0.5186336636543274	0.4813663363456726	0.7372846603393555	0.1018822193145752	13.698686599731445	1	AE L AH N	1	AE L AH N	1	AE L AH N	1	AE L AH N	1	AE L AH N	1	AE L AH N	1	AE L AH N	1	AE L AH N	BOTH_CORRECT	BOTH_CORRECT
7901	dressing	10	7905	D R EH S IH NG	6	0.000127	1	0.5268741250038147	0.5268741250038147	0.4731258749961853	0.753800094127655	0.17316198348999023	2.0742650032043457	1	D R EH S IH NG	1	D R EH S IH NG	1	D R EH S IH NG	1	D R EH S IH NG	1	D R EH S IH NG	1	D R EH S IH NG	1	D R EH S IH NG	1	D R EH S IH NG	BOTH_CORRECT	BOTH_CORRECT
7902	sperm	10	7906	S P ER M	4	0.000126	1	0.49327296018600464	0.49327296018600464	0.5067270398139954	0.6865450739860535	0.14122766256332397	3.1040830612182617	1	S P ER M	1	S P ER M	0	S P L AH M	1	S P ER M	1	S P ER M	1	S P ER M	0	S P L AH M AH N T	1	S P ER M	WM_ONLY_CORRECT	WM_ONLY_CORRECT
7903	bald	10	7907	B AO L D	4	0.000126	1	0.5015812516212463	0.5015812516212463	0.49841874837875366	0.7031624913215637	0.19010776281356812	2.640407085418701	1	B AO L D	1	B AO L D	1	B AO L D	1	B AO L D	1	B AO L D	1	B AO L D	1	B AO L D	1	B AO L D	BOTH_CORRECT	BOTH_CORRECT
7904	craps	10	7908	K R AE P S	5	0.000126	1	0.5415246486663818	0.5415246486663818	0.45847535133361816	0.7832409739494324	0.23156189918518066	1.1778486967086792	1	K R AE P S	1	K R AE P S	1	K R AE P S	1	K R AE P S	1	K R AE P S	1	K R AE P S	1	K R AE P S	1	K R AE P S	BOTH_CORRECT	BOTH_CORRECT
7905	fuji	10	7909	F UW JH IY	4	0.000126	1	0.5229342579841614	0.5229342579841614	0.4770657420158386	0.7459006905555725	0.2395561933517456	1.3727596998214722	1	F UW JH IY	1	F UW JH IY	1	F UW JH IY	1	F UW JH IY	1	F UW JH IY	1	F UW JH IY	1	F UW JH IY	1	F UW JH IY	BOTH_CORRECT	BOTH_CORRECT
7906	frost	10	7910	F R AO S T	5	0.000126	1	0.527649998664856	0.527649998664856	0.47235000133514404	0.75535649061203	0.40921124815940857	1.1242940425872803	1	F R AO S T	1	F R AO S T	1	F R AO S T	1	F R AO S T	1	F R AO S T	1	F R AO S T	1	F R AO S T	1	F R AO S T	BOTH_CORRECT	BOTH_CORRECT
7907	leon	10	7911	L IY AA N	4	0.000126	1	0.5223146677017212	0.5223146677017212	0.4776853322982788	0.7446590662002563	0.31675001978874207	1.5021202564239502	1	L IY AA N	1	L IY AA N	1	L IY AA N	1	L IY AA N	1	L IY AA N	1	L IY AA N	1	L IY AA N	1	L IY AA N	BOTH_CORRECT	BOTH_CORRECT
7908	institutes	10	7912	IH N S T AH T UW T S	9	0.000126	1	0.5511509776115417	0.5511509776115417	0.44884902238845825	0.802661120891571	0.14251559972763062	1.6909923553466797	1	IH N S T AH T UW T S	1	IH N S T AH T UW T S	1	IH N S T AH T UW T S	1	IH N S T AH T UW T S	1	IH N S T AH T UW T S	1	IH N S T AH T UW T S	1	IH N S T AH T UW T S	1	IH N S T AH T UW T S	BOTH_CORRECT	BOTH_CORRECT
7909	mold	10	7913	M OW L D	4	0.000126	1	0.470456063747406	0.470456063747406	0.529543936252594	0.6408431529998779	0.11226427555084229	10.748889923095703	1	M OW L D	1	M OW L D	1	M OW L D	1	M OW L D	1	M OW L D	1	M OW L D	1	M OW L D	1	M OW L D	BOTH_CORRECT	BOTH_CORRECT
7910	dame	10	7914	D EY M	3	0.000126	1	0.4833641052246094	0.4833641052246094	0.5166358947753906	0.6667158603668213	0.07352250814437866	4.27187967300415	1	D EY M	1	D EY M	1	D EY M	1	D EY M	1	D EY M	1	D EY M	1	D EY M	1	D EY M	BOTH_CORRECT	BOTH_CORRECT
7911	sally	10	7915	S AE L IY	4	0.000126	1	0.5013092756271362	0.5013092756271362	0.49869072437286377	0.7026185989379883	0.1716100573539734	6.960829734802246	1	S AE L IY	1	S AE L IY	1	S AE L IY	1	S AE L IY	1	S AE L IY	1	S AE L IY	1	S AE L IY	1	S AE L IY	BOTH_CORRECT	BOTH_CORRECT
7912	yacht	10	7916	Y AA T	3	0.000126	1	0.5374191403388977	0.5374191403388977	0.4625808596611023	0.774978518486023	0.17333358526229858	1.470167636871338	1	Y AA T	1	Y AA T	1	Y AA T	1	Y AA T	1	Y AA T	1	Y AA T	1	Y AA T	1	Y AA T	BOTH_CORRECT	BOTH_CORRECT
7913	tracy	10	7917	T R EY S IY	5	0.000126	1	0.502453625202179	0.502453625202179	0.49754637479782104	0.704907238483429	0.2377443015575409	4.590071201324463	1	T R EY S IY	1	T R EY S IY	1	T R EY S IY	1	T R EY S IY	1	T R EY S IY	1	T R EY S IY	1	T R EY S IY	1	T R EY S IY	BOTH_CORRECT	BOTH_CORRECT
7914	prefers	10	7918	P R AH F ER Z	6	0.000126	1	0.531892716884613	0.531892716884613	0.46810728311538696	0.7638721466064453	0.20341575145721436	1.4652180671691895	1	P R AH F ER Z	1	P R AH F ER Z	0	P R AH S IY S	1	P R AH F ER Z	1	P R AH F ER Z	1	P R AH F ER Z	0	P R AH S IY S	1	P R AH F ER Z	WM_ONLY_CORRECT	WM_ONLY_CORRECT
7915	drilling	10	7919	D R IH L IH NG	6	0.000126	1	0.5362703800201416	0.5362703800201416	0.4637296199798584	0.7726683616638184	0.15500521659851074	1.554539442062378	1	D R IH L IH NG	1	D R IH L IH NG	1	D R IH L IH NG	1	D R IH L IH NG	1	D R IH L IH NG	1	D R IH L IH NG	1	D R IH L IH NG	1	D R IH L IH NG	BOTH_CORRECT	BOTH_CORRECT
7916	brochures	10	7920	B R OW SH UH R Z	7	0.000126	1	0.5551964044570923	0.5551964044570923	0.4448035955429077	0.8108445405960083	0.11471396684646606	1.7021983861923218	1	B R OW SH UH R Z	1	B R OW SH UH R Z	1	B R OW SH UH R Z	1	B R OW SH UH R Z	1	B R OW SH UH R Z	1	B R OW SH UH R Z	1	B R OW SH UH R Z	1	B R OW SH UH R Z	BOTH_CORRECT	BOTH_CORRECT
7917	herb	10	7921	ER B	2	0.000126	1	0.5014190077781677	0.5014190077781677	0.4985809922218323	0.7028380036354065	0.1390412449836731	2.6508805751800537	1	ER B	1	ER B	1	ER B	1	ER B	1	ER B	1	ER B	1	ER B	1	ER B	BOTH_CORRECT	BOTH_CORRECT
7918	alot	10	7922	AH L AA T	4	0.000126	1	0.4266408383846283	0.4266408383846283	0.5733591616153717	0.5522150993347168	0.11372977495193481	66.76640319824219	1	AH L AA T	1	AH L AA T	1	AH L AA T	1	AH L AA T	1	AH L AA T	1	AH L AA T	1	AH L AA T	1	AH L AA T	BOTH_CORRECT	BOTH_CORRECT
7919	ate	10	7923	EY T	2	0.000126	1	0.5715746283531189	0.5715746283531189	0.4284253716468811	0.8441392779350281	0.015148639678955078	9.55250072479248	1	EY T	1	EY T	1	EY T	1	EY T	1	EY T	1	EY T	1	EY T	1	EY T	BOTH_CORRECT	BOTH_CORRECT
7920	breach	10	7924	B R IY CH	4	0.000126	1	0.5232585668563843	0.5232585668563843	0.4767414331436157	0.7465506792068481	0.2717151641845703	1.280517339706421	1	B R IY CH	1	B R IY CH	1	B R IY CH	1	B R IY CH	1	B R IY CH	1	B R IY CH	1	B R IY CH	1	B R IY CH	BOTH_CORRECT	BOTH_CORRECT
7921	whale	10	7925	W EY L	3	0.000126	1	0.5235953330993652	0.5235953330993652	0.47640466690063477	0.7472257018089294	0.12814569473266602	2.9410245418548584	1	W EY L	1	W EY L	1	W EY L	1	W EY L	1	W EY L	1	W EY L	1	W EY L	1	W EY L	BOTH_CORRECT	BOTH_CORRECT
7922	traveller	10	7926	T R AE V AH L ER	7	0.000126	1	0.5429151654243469	0.5429151654243469	0.4570848345756531	0.7860419750213623	0.1757224202156067	1.4476782083511353	1	T R AE V AH L ER	1	T R AE V AH L ER	1	T R AE V AH L ER	1	T R AE V AH L ER	1	T R AE V AH L ER	1	T R AE V AH L ER	1	T R AE V AH L ER	1	T R AE V AH L ER	BOTH_CORRECT	BOTH_CORRECT
7923	suspected	10	7927	S AH S P EH K T IH D	9	0.000126	1	0.5664065480232239	0.5664065480232239	0.4335934519767761	0.8336023688316345	0.2025223970413208	1.6091207265853882	1	S AH S P EH K T IH D	1	S AH S P EH K T IH D	1	S AH S P EH K T IH D	1	S AH S P EH K T IH D	1	S AH S P EH K T IH D	1	S AH S P EH K T IH D	1	S AH S P EH K T IH D	1	S AH S P EH K T IH D	BOTH_CORRECT	BOTH_CORRECT
7924	tomatoes	10	7928	T AH M EY T OW Z	7	0.000126	1	0.5580217838287354	0.5580217838287354	0.44197821617126465	0.8165686726570129	0.05181276798248291	2.886070728302002	1	T AH M EY T OW Z	1	T AH M EY T OW Z	1	T AH M EY T OW Z	1	T AH M EY T OW Z	1	T AH M EY T OW Z	1	T AH M EY T OW Z	1	T AH M EY T OW Z	1	T AH M EY T OW Z	BOTH_CORRECT	BOTH_CORRECT
7925	benchmark	10	7929	B EH N CH M AA R K	8	0.000126	1	0.5093244314193726	0.5093244314193726	0.49067556858062744	0.7186509966850281	0.21754306554794312	1.708463430404663	1	B EH N CH M AA R K	1	B EH N CH M AA R K	1	B EH N CH M AA R K	1	B EH N CH M AA R K	1	B EH N CH M AA R K	1	B EH N CH M AA R K	1	B EH N CH M AA R K	1	B EH N CH M AA R K	BOTH_CORRECT	BOTH_CORRECT
7926	beginners	10	7930	B IH G IH N ER Z	7	0.000126	1	0.5313764810562134	0.5313764810562134	0.4686235189437866	0.7628355622291565	0.1253201961517334	1.5477683544158936	1	B IH G IH N ER Z	1	B IH G IH N ER Z	1	B IH G IH N ER Z	1	B IH G IH N ER Z	1	B IH G IH N ER Z	1	B IH G IH N ER Z	1	B IH G IH N ER Z	1	B IH G IH N ER Z	BOTH_CORRECT	BOTH_CORRECT
7927	highlighted	10	7931	HH AY L AY T IH D	7	0.000126	1	0.5413200855255127	0.5413200855255127	0.4586799144744873	0.7828290462493896	0.11738675832748413	1.748547911643982	1	HH AY L AY T IH D	1	HH AY L AY T IH D	1	HH AY L AY T IH D	1	HH AY L AY T IH D	1	HH AY L AY T IH D	1	HH AY L AY T IH D	1	HH AY L AY T IH D	1	HH AY L AY T IH D	BOTH_CORRECT	BOTH_CORRECT
7928	bedford	10	7932	B EH D F ER D	6	0.000126	1	0.538930356502533	0.538930356502533	0.46106964349746704	0.7780185341835022	0.2577078938484192	1.7253851890563965	1	B EH D F ER D	1	B EH D F ER D	1	B EH D F ER D	1	B EH D F ER D	1	B EH D F ER D	1	B EH D F ER D	1	B EH D F ER D	1	B EH D F ER D	BOTH_CORRECT	BOTH_CORRECT
7929	stationery	10	7933	S T EY SH AH N EH R IY	9	0.000126	1	0.5288717150688171	0.5288717150688171	0.47112828493118286	0.757807731628418	0.25908371806144714	1.4703025817871094	1	S T EY SH AH N EH R IY	1	S T EY SH AH N EH R IY	1	S T EY SH AH N EH R IY	1	S T EY SH AH N EH R IY	1	S T EY SH AH N EH R IY	1	S T EY SH AH N EH R IY	1	S T EY SH AH N EH R IY	1	S T EY SH AH N EH R IY	BOTH_CORRECT	BOTH_CORRECT
7930	idle	10	7934	AY D AH L	4	0.000126	1	0.4911623001098633	0.4911623001098633	0.5088376998901367	0.6823226809501648	0.2901277542114258	2.023409605026245	1	AY D AH L	1	AY D AH L	1	AY D AH L	1	AY D AH L	1	AY D AH L	1	AY D AH L	1	AY D AH L	1	AY D AH L	BOTH_CORRECT	BOTH_CORRECT
7931	mustang	10	7935	M AH S T AE NG	6	0.000126	1	0.5168262720108032	0.5168262720108032	0.4831737279891968	0.7336652278900146	0.2849262058734894	1.4185371398925781	1	M AH S T AE NG	1	M AH S T AE NG	1	M AH S T AE NG	1	M AH S T AE NG	1	M AH S T AE NG	1	M AH S T AE NG	1	M AH S T AE NG	1	M AH S T AE NG	BOTH_CORRECT	BOTH_CORRECT
7932	unauthorized	10	7936	AH N AO TH ER AY Z D	8	0.000126	1	0.542605996131897	0.542605996131897	0.457394003868103	0.7854191660881042	0.3167661726474762	1.1281276941299438	1	AH N AO TH ER AY Z D	1	AH N AO TH ER AY Z D	1	AH N AO TH ER AY Z D	1	AH N AO TH ER AY Z D	1	AH N AO TH ER AY Z D	1	AH N AO TH ER AY Z D	1	AH N AO TH ER AY Z D	1	AH N AO TH ER AY Z D	BOTH_CORRECT	BOTH_CORRECT
7933	clusters	10	7937	K L AH S T ER Z	7	0.000126	1	0.5544098615646362	0.5544098615646362	0.44559013843536377	0.8092523813247681	0.11858260631561279	1.4647575616836548	1	K L AH S T ER Z	1	K L AH S T ER Z	1	K L AH S T ER Z	1	K L AH S T ER Z	1	K L AH S T ER Z	1	K L AH S T ER Z	1	K L AH S T ER Z	1	K L AH S T ER Z	BOTH_CORRECT	BOTH_CORRECT
7934	antibody	10	7938	AE N T IH B AA D IY	8	0.000126	1	0.5602495670318604	0.5602495670318604	0.43975043296813965	0.8210874795913696	0.08881819248199463	1.7103137969970703	1	AE N T IH B AA D IY	1	AE N T IH B AA D IY	1	AE N T IH B AA D IY	1	AE N T IH B AA D IY	1	AE N T IH B AA D IY	1	AE N T IH B AA D IY	1	AE N T IH B AA D IY	1	AE N T IH B AA D IY	BOTH_CORRECT	BOTH_CORRECT
7935	competent	10	7939	K AA M P AH T IH N T	9	0.000126	1	0.5509158372879028	0.5509158372879028	0.44908416271209717	0.8021858930587769	0.28160834312438965	1.1758452653884888	1	K AA M P AH T IH N T	1	K AA M P AH T IH N T	1	K AA M P AH T IH N T	1	K AA M P AH T IH N T	1	K AA M P AH T IH N T	1	K AA M P AH T IH N T	1	K AA M P AH T IH N T	1	K AA M P AH T IH N T	BOTH_CORRECT	BOTH_CORRECT
7936	momentum	10	7940	M OW M EH N T AH M	8	0.000126	1	0.525390625	0.525390625	0.474609375	0.7508248686790466	0.2536499500274658	2.1207387447357178	1	M OW M EH N T AH M	1	M OW M EH N T AH M	1	M OW M EH N T AH M	1	M OW M EH N T AH M	1	M OW M EH N T AH M	1	M OW M EH N T AH M	1	M OW M EH N T AH M	1	M OW M EH N T AH M	BOTH_CORRECT	BOTH_CORRECT
7937	fin	10	7941	F IH N	3	0.000126	1	0.5089841485023499	0.5089841485023499	0.49101585149765015	0.7179701328277588	0.318543016910553	1.2739157676696777	1	F IH N	1	F IH N	1	F IH N	1	F IH N	1	F IH N	1	F IH N	1	F IH N	1	F IH N	BOTH_CORRECT	BOTH_CORRECT
7938	wiring	10	7942	W AY R IH NG	5	0.000126	1	0.5360128879547119	0.5360128879547119	0.4639871120452881	0.7721507549285889	0.16667473316192627	2.05263614654541	1	W AY R IH NG	1	W AY R IH NG	1	W AY R IH NG	1	W AY R IH NG	1	W AY R IH NG	1	W AY R IH NG	1	W AY R IH NG	1	W AY R IH NG	BOTH_CORRECT	BOTH_CORRECT
7939	io	10	7943	AY OW	2	0.000126	1	0.5020546317100525	0.5020546317100525	0.4979453682899475	0.7041093111038208	0.295982301235199	2.08662748336792	1	AY OW	1	AY OW	1	AY OW	1	AY OW	1	AY OW	1	AY OW	1	AY OW	1	AY OW	BOTH_CORRECT	BOTH_CORRECT
7940	pastor	10	7944	P AE S T ER	5	0.000126	1	0.5514655113220215	0.5514655113220215	0.4485344886779785	0.8032968640327454	0.15467572212219238	2.1976964473724365	1	P AE S T ER	1	P AE S T ER	1	P AE S T ER	1	P AE S T ER	1	P AE S T ER	1	P AE S T ER	1	P AE S T ER	1	P AE S T ER	BOTH_CORRECT	BOTH_CORRECT
7941	mud	10	7945	M AH D	3	0.000126	1	0.5107985138893127	0.5107985138893127	0.48920148611068726	0.721600353717804	0.10242348909378052	4.096450328826904	1	M AH D	1	M AH D	1	M AH D	1	M AH D	1	M AH D	1	M AH D	1	M AH D	1	M AH D	BOTH_CORRECT	BOTH_CORRECT
7942	calvin	10	7946	K AE L V AH N	6	0.000126	1	0.5263162851333618	0.5263162851333618	0.4736837148666382	0.7526812553405762	0.2958598732948303	1.6191052198410034	1	K AE L V AH N	1	K AE L V AH N	1	K AE L V AH N	1	K AE L V AH N	1	K AE L V AH N	1	K AE L V AH N	1	K AE L V AH N	1	K AE L V AH N	BOTH_CORRECT	BOTH_CORRECT
7943	uni	10	7947	Y UW N IY	4	0.000126	1	0.5374559164047241	0.5374559164047241	0.4625440835952759	0.7750524878501892	0.35128018260002136	1.004044532775879	1	Y UW N IY	1	Y UW N IY	1	Y UW N IY	1	Y UW N IY	1	Y UW N IY	1	Y UW N IY	1	Y UW N IY	1	Y UW N IY	BOTH_CORRECT	BOTH_CORRECT
7944	shark	10	7948	SH AA R K	4	0.000126	1	0.521569550037384	0.521569550037384	0.47843044996261597	0.743165910243988	0.14745157957077026	2.4218838214874268	1	SH AA R K	1	SH AA R K	1	SH AA R K	1	SH AA R K	1	SH AA R K	1	SH AA R K	1	SH AA R K	1	SH AA R K	BOTH_CORRECT	BOTH_CORRECT
7945	phases	10	7949	F EY Z AH Z	5	0.000126	1	0.5411949753761292	0.5411949753761292	0.45880502462387085	0.7825770974159241	0.19298529624938965	1.2928721904754639	1	F EY Z AH Z	1	F EY Z AH Z	1	F EY Z AH Z	1	F EY Z AH Z	1	F EY Z AH Z	1	F EY Z AH Z	1	F EY Z AH Z	1	F EY Z AH Z	BOTH_CORRECT	BOTH_CORRECT
7946	grateful	10	7950	G R EY T F AH L	7	0.000126	1	0.5415387749671936	0.5415387749671936	0.4584612250328064	0.7832694053649902	0.15086448192596436	2.120058059692383	1	G R EY T F AH L	1	G R EY T F AH L	1	G R EY T F AH L	1	G R EY T F AH L	1	G R EY T F AH L	1	G R EY T F AH L	1	G R EY T F AH L	1	G R EY T F AH L	BOTH_CORRECT	BOTH_CORRECT
7947	emerald	10	7951	EH M R AH L D	6	0.000126	1	0.5338636636734009	0.5338636636734009	0.4661363363265991	0.7678312063217163	0.2944599688053131	1.2066962718963623	1	EH M R AH L D	1	EH M R AH L D	1	EH M R AH L D	1	EH M R AH L D	1	EH M R AH L D	1	EH M R AH L D	1	EH M R AH L D	1	EH M R AH L D	BOTH_CORRECT	BOTH_CORRECT
7948	gradually	10	7952	G R AE JH UW AH L IY	8	0.000126	1	0.5506295561790466	0.5506295561790466	0.44937044382095337	0.8016073107719421	0.10776227712631226	2.239903211593628	1	G R AE JH UW AH L IY	1	G R AE JH UW AH L IY	1	G R AE JH UW AH L IY	1	G R AE JH UW AH L IY	1	G R AE JH UW AH L IY	1	G R AE JH UW AH L IY	1	G R AE JH UW AH L IY	1	G R AE JH UW AH L IY	BOTH_CORRECT	BOTH_CORRECT
7949	laughing	10	7953	L AE F IH NG	5	0.000126	1	0.5473189353942871	0.5473189353942871	0.4526810646057129	0.794921875	0.16965579986572266	2.2691166400909424	1	L AE F IH NG	1	L AE F IH NG	1	L AE F IH NG	1	L AE F IH NG	1	L AE F IH NG	1	L AE F IH NG	1	L AE F IH NG	1	L AE F IH NG	BOTH_CORRECT	BOTH_CORRECT
7950	grows	10	7954	G R OW Z	4	0.000126	1	0.5438187122344971	0.5438187122344971	0.45618128776550293	0.7878627777099609	0.20293831825256348	1.3592535257339478	1	G R OW Z	1	G R OW Z	1	G R OW Z	1	G R OW Z	1	G R OW Z	1	G R OW Z	1	G R OW Z	1	G R OW Z	BOTH_CORRECT	BOTH_CORRECT
