item_index	word	batch_dec_width	rank	target_phonemes	length	zipf_approx	is_word	gate	effective_ventral_weight	effective_dorsal_weight	lexical_confidence	lexical_margin	lexical_density	canonical_full_exact	canonical_full_predicted	canonical_wm_exact	canonical_wm_predicted	canonical_ltm_exact	canonical_ltm_predicted	canonical_fixed05_exact	canonical_fixed05_predicted	freear_full_exact	freear_full_predicted	freear_wm_exact	freear_wm_predicted	freear_ltm_exact	freear_ltm_predicted	freear_fixed05_exact	freear_fixed05_predicted	competence_category	competence_category_freear
8554	telescope	10	8558	T EH L AH S K OW P	8	0.000117	1	0.5452510118484497	0.5452510118484497	0.4547489881515503	0.7907503247261047	0.16561144590377808	1.4540585279464722	1	T EH L AH S K OW P	1	T EH L AH S K OW P	1	T EH L AH S K OW P	1	T EH L AH S K OW P	1	T EH L AH S K OW P	1	T EH L AH S K OW P	1	T EH L AH S K OW P	1	T EH L AH S K OW P	BOTH_CORRECT	BOTH_CORRECT
8555	viewers	10	8559	V Y UW ER Z	5	0.000117	1	0.5366455912590027	0.5366455912590027	0.4633544087409973	0.7734228372573853	0.1275022029876709	2.797361373901367	1	V Y UW ER Z	1	V Y UW ER Z	1	V Y UW ER Z	1	V Y UW ER Z	1	V Y UW ER Z	1	V Y UW ER Z	1	V Y UW ER Z	1	V Y UW ER Z	BOTH_CORRECT	BOTH_CORRECT
8556	asbestos	10	8560	AE S B EH S T AH S	8	0.000117	1	0.547107458114624	0.547107458114624	0.452892541885376	0.7944951057434082	0.3736916184425354	1.0219603776931763	1	AE S B EH S T AH S	1	AE S B EH S T AH S	1	AE S B EH S T AH S	1	AE S B EH S T AH S	1	AE S B EH S T AH S	1	AE S B EH S T AH S	1	AE S B EH S T AH S	1	AE S B EH S T AH S	BOTH_CORRECT	BOTH_CORRECT
8557	portsmouth	10	8561	P AO R T S M AH TH	8	0.000117	1	0.5490207076072693	0.5490207076072693	0.4509792923927307	0.7983573079109192	0.2202986478805542	1.4886027574539185	1	P AO R T S M AH TH	1	P AO R T S M AH TH	1	P AO R T S M AH TH	1	P AO R T S M AH TH	1	P AO R T S M AH TH	1	P AO R T S M AH TH	1	P AO R T S M AH TH	1	P AO R T S M AH TH	BOTH_CORRECT	BOTH_CORRECT
8558	meyer	10	8562	M AY ER	3	0.000117	1	0.5059756636619568	0.5059756636619568	0.4940243363380432	0.7119519114494324	0.24431422352790833	2.285343647003174	1	M AY ER	1	M AY ER	1	M AY ER	1	M AY ER	1	M AY ER	1	M AY ER	1	M AY ER	1	M AY ER	BOTH_CORRECT	BOTH_CORRECT
8559	enters	10	8563	EH N T ER Z	5	0.000117	1	0.5371913313865662	0.5371913313865662	0.46280866861343384	0.7745202779769897	0.2767917811870575	1.3062437772750854	1	EH N T ER Z	1	EH N T ER Z	1	EH N T ER Z	1	EH N T ER Z	1	EH N T ER Z	1	EH N T ER Z	1	EH N T ER Z	1	EH N T ER Z	BOTH_CORRECT	BOTH_CORRECT
8560	pod	10	8564	P AA D	3	0.000117	1	0.5040811896324158	0.5040811896324158	0.49591881036758423	0.7081625461578369	0.33237791061401367	1.4981728792190552	1	P AA D	1	P AA D	1	P AA D	1	P AA D	1	P AA D	1	P AA D	1	P AA D	1	P AA D	BOTH_CORRECT	BOTH_CORRECT
8561	savage	10	8565	S AE V AH JH	5	0.000117	1	0.5566691756248474	0.5566691756248474	0.4433308243751526	0.813827395439148	0.36091774702072144	1.0046616792678833	1	S AE V AH JH	1	S AE V AH JH	1	S AE V AH JH	1	S AE V AH JH	1	S AE V AH JH	1	S AE V AH JH	1	S AE V AH JH	1	S AE V AH JH	BOTH_CORRECT	BOTH_CORRECT
8562	wu	10	8566	W UW	2	0.000117	1	0.5237821340560913	0.5237821340560913	0.4762178659439087	0.747600257396698	0.07912898063659668	6.3123297691345215	1	W UW	1	W UW	1	W UW	1	W UW	1	W UW	1	W UW	1	W UW	1	W UW	BOTH_CORRECT	BOTH_CORRECT
8563	harassment	10	8567	HH ER AE S M AH N T	8	0.000117	1	0.5424893498420715	0.5424893498420715	0.45751065015792847	0.7851841449737549	0.23666232824325562	1.6581988334655762	1	HH ER AE S M AH N T	1	HH ER AE S M AH N T	1	HH ER AE S M AH N T	1	HH ER AE S M AH N T	1	HH ER AE S M AH N T	1	HH ER AE S M AH N T	1	HH ER AE S M AH N T	1	HH ER AE S M AH N T	BOTH_CORRECT	BOTH_CORRECT
8564	willow	10	8568	W IH L OW	4	0.000117	1	0.4946727454662323	0.4946727454662323	0.5053272545337677	0.6893450617790222	0.19291001558303833	3.6791012287139893	1	W IH L OW	1	W IH L OW	1	W IH L OW	1	W IH L OW	1	W IH L OW	1	W IH L OW	1	W IH L OW	1	W IH L OW	BOTH_CORRECT	BOTH_CORRECT
8565	resumes	10	8569	R IH Z UW M Z	6	0.000117	1	0.538868248462677	0.538868248462677	0.461131751537323	0.7778936624526978	0.13843590021133423	1.3756613731384277	1	R IH Z UW M Z	1	R IH Z UW M Z	1	R IH Z UW M Z	1	R IH Z UW M Z	1	R IH Z UW M Z	1	R IH Z UW M Z	1	R IH Z UW M Z	1	R IH Z UW M Z	BOTH_CORRECT	BOTH_CORRECT
8566	bolt	10	8570	B OW L T	4	0.000117	1	0.4754006564617157	0.4754006564617157	0.5245993435382843	0.6507614850997925	0.2281811535358429	4.4267072677612305	1	B OW L T	1	B OW L T	1	B OW L T	1	B OW L T	1	B OW L T	1	B OW L T	1	B OW L T	1	B OW L T	BOTH_CORRECT	BOTH_CORRECT
8567	gage	10	8571	G EY JH	3	0.000117	1	0.5294046998023987	0.5294046998023987	0.4705953001976013	0.7588773369789124	0.35764914751052856	1.2440656423568726	1	G EY JH	1	G EY JH	1	G EY JH	1	G EY JH	1	G EY JH	1	G EY JH	1	G EY JH	1	G EY JH	BOTH_CORRECT	BOTH_CORRECT
8568	throwing	10	8572	TH R OW IH NG	5	0.000117	1	0.5337286591529846	0.5337286591529846	0.4662713408470154	0.7675599455833435	0.17055708169937134	2.037355899810791	1	TH R OW IH NG	1	TH R OW IH NG	1	TH R OW IH NG	1	TH R OW IH NG	1	TH R OW IH NG	1	TH R OW IH NG	1	TH R OW IH NG	1	TH R OW IH NG	BOTH_CORRECT	BOTH_CORRECT
8569	existed	10	8573	IH G Z IH S T AH D	8	0.000117	1	0.5421544909477234	0.5421544909477234	0.4578455090522766	0.784509539604187	0.16033416986465454	1.8065173625946045	1	IH G Z IH S T AH D	1	IH G Z IH S T AH D	1	IH G Z IH S T AH D	1	IH G Z IH S T AH D	1	IH G Z IH S T AH D	1	IH G Z IH S T AH D	1	IH G Z IH S T AH D	1	IH G Z IH S T AH D	BOTH_CORRECT	BOTH_CORRECT
8570	whore	10	8574	HH AO R	3	0.000117	1	0.4701167345046997	0.4701167345046997	0.5298832654953003	0.6401621699333191	0.1785571575164795	7.63552713394165	1	HH AO R	1	HH AO R	1	HH AO R	1	HH AO R	1	HH AO R	1	HH AO R	1	HH AO R	1	HH AO R	BOTH_CORRECT	BOTH_CORRECT
8571	generators	10	8575	JH EH N ER EY T ER Z	8	0.000117	1	0.5766714811325073	0.5766714811325073	0.4233285188674927	0.8545620441436768	0.10451823472976685	1.5469167232513428	1	JH EH N ER EY T ER Z	1	JH EH N ER EY T ER Z	1	JH EH N ER EY T ER Z	1	JH EH N ER EY T ER Z	1	JH EH N ER EY T ER Z	1	JH EH N ER EY T ER Z	1	JH EH N ER EY T ER Z	1	JH EH N ER EY T ER Z	BOTH_CORRECT	BOTH_CORRECT
8572	lu	10	8576	L UW	2	0.000117	1	0.4299565851688385	0.4299565851688385	0.5700434148311615	0.5589858293533325	0.2068074643611908	11.109651565551758	1	L UW	1	L UW	1	L UW	1	L UW	1	L UW	1	L UW	1	L UW	1	L UW	BOTH_CORRECT	BOTH_CORRECT
8573	wagon	10	8577	W AE G AH N	5	0.000117	1	0.5379999279975891	0.5379999279975891	0.4620000720024109	0.7761467099189758	0.23950380086898804	1.4457461833953857	1	W AE G AH N	1	W AE G AH N	1	W AE G AH N	1	W AE G AH N	1	W AE G AH N	1	W AE G AH N	1	W AE G AH N	1	W AE G AH N	BOTH_CORRECT	BOTH_CORRECT
8574	barbie	10	8578	B AA R B IY	5	0.000117	1	0.4846804141998291	0.4846804141998291	0.5153195858001709	0.6693512201309204	0.1203467845916748	4.172375679016113	1	B AA R B IY	1	B AA R B IY	1	B AA R B IY	1	B AA R B IY	1	B AA R B IY	1	B AA R B IY	1	B AA R B IY	1	B AA R B IY	BOTH_CORRECT	BOTH_CORRECT
8575	dat	10	8579	D AE T	3	0.000117	1	0.4676278233528137	0.4676278233528137	0.5323721766471863	0.6351649165153503	0.2451850175857544	4.305819511413574	1	D AE T	1	D AE T	1	D AE T	1	D AE T	1	D AE T	1	D AE T	1	D AE T	1	D AE T	BOTH_CORRECT	BOTH_CORRECT
8576	knock	10	8580	N AA K	3	0.000117	1	0.5218288898468018	0.5218288898468018	0.47817111015319824	0.7436855435371399	0.27816128730773926	1.8384875059127808	1	N AA K	1	N AA K	1	N AA K	1	N AA K	1	N AA K	1	N AA K	1	N AA K	1	N AA K	BOTH_CORRECT	BOTH_CORRECT
8577	urge	10	8581	ER JH	2	0.000117	1	0.5378547310829163	0.5378547310829163	0.46214526891708374	0.7758546471595764	0.18303519487380981	3.4137685298919678	1	ER JH	1	ER JH	1	ER JH	1	ER JH	1	ER JH	1	ER JH	1	ER JH	1	ER JH	BOTH_CORRECT	BOTH_CORRECT
8578	generates	10	8582	JH EH N ER EY T S	7	0.000117	1	0.5637839436531067	0.5637839436531067	0.4362160563468933	0.8282667398452759	0.135178804397583	1.7822792530059814	1	JH EH N ER EY T S	1	JH EH N ER EY T S	1	JH EH N ER EY T S	1	JH EH N ER EY T S	1	JH EH N ER EY T S	1	JH EH N ER EY T S	1	JH EH N ER EY T S	1	JH EH N ER EY T S	BOTH_CORRECT	BOTH_CORRECT
8579	potatoes	10	8583	P AH T EY T OW Z	7	0.000117	1	0.5356214046478271	0.5356214046478271	0.46437859535217285	0.7713636755943298	0.04867666959762573	9.413590431213379	1	P AH T EY T OW Z	1	P AH T EY T OW Z	1	P AH T EY T OW Z	1	P AH T EY T OW Z	1	P AH T EY T OW Z	1	P AH T EY T OW Z	1	P AH T EY T OW Z	1	P AH T EY T OW Z	BOTH_CORRECT	BOTH_CORRECT
8580	thorough	10	8584	TH ER OW	3	0.000116	1	0.5109507441520691	0.5109507441520691	0.4890492558479309	0.721904993057251	0.20024126768112183	2.201448917388916	1	TH ER OW	1	TH ER OW	1	TH ER OW	1	TH ER OW	1	TH ER OW	1	TH ER OW	1	TH ER OW	1	TH ER OW	BOTH_CORRECT	BOTH_CORRECT
8581	kurt	10	8585	K ER T	3	0.000116	1	0.49167442321777344	0.49167442321777344	0.5083255767822266	0.6833473443984985	0.22852849960327148	3.3622543811798096	1	K ER T	1	K ER T	1	K ER T	1	K ER T	1	K ER T	1	K ER T	1	K ER T	1	K ER T	BOTH_CORRECT	BOTH_CORRECT
8582	receptors	10	8586	R AH S EH P T ER Z	8	0.000116	1	0.5390713810920715	0.5390713810920715	0.46092861890792847	0.7783023118972778	0.06921511888504028	4.0198211669921875	1	R AH S EH P T ER Z	1	R AH S EH P T ER Z	1	R AH S EH P T ER Z	1	R AH S EH P T ER Z	1	R AH S EH P T ER Z	1	R AH S EH P T ER Z	1	R AH S EH P T ER Z	1	R AH S EH P T ER Z	BOTH_CORRECT	BOTH_CORRECT
8583	peers	10	8587	P IH R Z	4	0.000116	1	0.525761067867279	0.525761067867279	0.47423893213272095	0.7515677213668823	0.3267856240272522	1.3202532529830933	1	P IH R Z	1	P IH R Z	1	P IH R Z	1	P IH R Z	1	P IH R Z	1	P IH R Z	1	P IH R Z	1	P IH R Z	BOTH_CORRECT	BOTH_CORRECT
8584	roland	10	8588	R OW L AH N D	6	0.000116	1	0.5109596848487854	0.5109596848487854	0.4890403151512146	0.7219228744506836	0.3219352662563324	1.4893819093704224	1	R OW L AH N D	1	R OW L AH N D	1	R OW L AH N D	1	R OW L AH N D	1	R OW L AH N D	1	R OW L AH N D	1	R OW L AH N D	1	R OW L AH N D	BOTH_CORRECT	BOTH_CORRECT
8585	optimum	10	8589	AA P T AH M AH M	7	0.000116	1	0.5433387756347656	0.5433387756347656	0.4566612243652344	0.7868955135345459	0.08252406120300293	1.6976412534713745	1	AA P T AH M AH M	1	AA P T AH M AH M	1	AA P T AH M AH M	1	AA P T AH M AH M	1	AA P T AH M AH M	1	AA P T AH M AH M	1	AA P T AH M AH M	1	AA P T AH M AH M	BOTH_CORRECT	BOTH_CORRECT
8586	neon	10	8590	N IY AA N	4	0.000116	1	0.5380974411964417	0.5380974411964417	0.46190255880355835	0.7763428092002869	0.21845871210098267	1.3450522422790527	1	N IY AA N	1	N IY AA N	1	N IY AA N	1	N IY AA N	1	N IY AA N	1	N IY AA N	1	N IY AA N	1	N IY AA N	BOTH_CORRECT	BOTH_CORRECT
8587	quilt	10	8591	K W IH L T	5	0.000116	1	0.5254318118095398	0.5254318118095398	0.4745681881904602	0.7509075999259949	0.25335243344306946	1.2549810409545898	1	K W IH L T	1	K W IH L T	1	K W IH L T	1	K W IH L T	1	K W IH L T	1	K W IH L T	1	K W IH L T	1	K W IH L T	BOTH_CORRECT	BOTH_CORRECT
8588	huntington	10	8592	HH AH N T IH NG T AH N	9	0.000116	1	0.5242526531219482	0.5242526531219482	0.47574734687805176	0.748543381690979	0.2677731513977051	1.6457651853561401	1	HH AH N T IH NG T AH N	1	HH AH N T IH NG T AH N	1	HH AH N T IH NG T AH N	1	HH AH N T IH NG T AH N	1	HH AH N T IH NG T AH N	1	HH AH N T IH NG T AH N	1	HH AH N T IH NG T AH N	1	HH AH N T IH NG T AH N	BOTH_CORRECT	BOTH_CORRECT
8589	creature	10	8593	K R IY CH ER	5	0.000116	1	0.5559720396995544	0.5559720396995544	0.44402796030044556	0.8124152421951294	0.08599179983139038	1.8963255882263184	1	K R IY CH ER	1	K R IY CH ER	1	K R IY CH ER	1	K R IY CH ER	1	K R IY CH ER	1	K R IY CH ER	1	K R IY CH ER	1	K R IY CH ER	BOTH_CORRECT	BOTH_CORRECT
8590	ours	10	8594	AW ER Z	3	0.000116	1	0.5638009309768677	0.5638009309768677	0.4361990690231323	0.828301191329956	0.1384221315383911	2.8752379417419434	1	AW ER Z	1	AW ER Z	1	AW ER Z	1	AW ER Z	1	AW ER Z	1	AW ER Z	1	AW ER Z	1	AW ER Z	BOTH_CORRECT	BOTH_CORRECT
8591	mounts	10	8595	M AW N T S	5	0.000116	1	0.5059330463409424	0.5059330463409424	0.4940669536590576	0.7118666172027588	0.14291119575500488	1.8893719911575317	1	M AW N T S	1	M AW N T S	1	M AW N T S	1	M AW N T S	1	M AW N T S	1	M AW N T S	1	M AW N T S	1	M AW N T S	BOTH_CORRECT	BOTH_CORRECT
8592	syracuse	10	8596	S IH R AH K Y UW Z	8	0.000116	1	0.5419157147407532	0.5419157147407532	0.4580842852592468	0.7840286493301392	0.3053298890590668	1.1777421236038208	1	S IH R AH K Y UW Z	1	S IH R AH K Y UW Z	1	S IH R AH K Y UW Z	1	S IH R AH K Y UW Z	1	S IH R AH K Y UW Z	1	S IH R AH K Y UW Z	1	S IH R AH K Y UW Z	1	S IH R AH K Y UW Z	BOTH_CORRECT	BOTH_CORRECT
8593	internship	10	8597	IH N T ER N SH IH P	8	0.000116	1	0.5316383838653564	0.5316383838653564	0.46836161613464355	0.7633614540100098	0.2761932909488678	1.3040764331817627	1	IH N T ER N SH IH P	1	IH N T ER N SH IH P	1	IH N T ER N SH IH P	1	IH N T ER N SH IH P	1	IH N T ER N SH IH P	1	IH N T ER N SH IH P	1	IH N T ER N SH IH P	1	IH N T ER N SH IH P	BOTH_CORRECT	BOTH_CORRECT
8594	lone	10	8598	L OW N	3	0.000116	1	0.5664397478103638	0.5664397478103638	0.43356025218963623	0.8336700201034546	0.10429835319519043	1.7784922122955322	1	L OW N	1	L OW N	1	L OW N	1	L OW N	1	L OW N	1	L OW N	1	L OW N	1	L OW N	BOTH_CORRECT	BOTH_CORRECT
8595	refresh	10	8599	R IH F R EH SH	6	0.000116	1	0.5377238392829895	0.5377238392829895	0.4622761607170105	0.7755913138389587	0.33485326170921326	1.166496753692627	1	R IH F R EH SH	1	R IH F R EH SH	1	R IH F R EH SH	1	R IH F R EH SH	1	R IH F R EH SH	1	R IH F R EH SH	1	R IH F R EH SH	1	R IH F R EH SH	BOTH_CORRECT	BOTH_CORRECT
8596	aluminium	10	8600	AH L UW M IH N AH M	8	0.000116	1	0.5524858236312866	0.5524858236312866	0.4475141763687134	0.8053598403930664	0.08155786991119385	2.883568525314331	1	AH L UW M IH N AH M	1	AH L UW M IH N AH M	1	AH L UW M IH N AH M	1	AH L UW M IH N AH M	1	AH L UW M IH N AH M	1	AH L UW M IH N AH M	1	AH L UW M IH N AH M	1	AH L UW M IH N AH M	BOTH_CORRECT	BOTH_CORRECT
8597	snowboard	10	8601	S N OW B AO R D	7	0.000116	1	0.5414825081825256	0.5414825081825256	0.45851749181747437	0.7831560969352722	0.20979028940200806	1.3446868658065796	1	S N OW B AO R D	1	S N OW B AO R D	1	S N OW B AO R D	1	S N OW B AO R D	1	S N OW B AO R D	1	S N OW B AO R D	1	S N OW B AO R D	1	S N OW B AO R D	BOTH_CORRECT	BOTH_CORRECT
8598	michel	10	8602	M IH SH EH L	5	0.000116	1	0.5351366996765137	0.5351366996765137	0.46486330032348633	0.7703894376754761	0.2173256278038025	1.8534709215164185	1	M IH SH EH L	1	M IH SH EH L	1	M IH SH EH L	1	M IH SH EH L	1	M IH SH EH L	1	M IH SH EH L	1	M IH SH EH L	1	M IH SH EH L	BOTH_CORRECT	BOTH_CORRECT
8599	evanescence	10	8603	EH V AH N EH S AH N S	9	0.000116	1	0.5264391303062439	0.5264391303062439	0.4735608696937561	0.7529276013374329	0.3781513571739197	1.2171990871429443	1	EH V AH N EH S AH N S	1	EH V AH N EH S AH N S	1	EH V AH N EH S AH N S	1	EH V AH N EH S AH N S	1	EH V AH N EH S AH N S	1	EH V AH N EH S AH N S	1	EH V AH N EH S AH N S	1	EH V AH N EH S AH N S	BOTH_CORRECT	BOTH_CORRECT
8600	subtle	10	8604	S AH T AH L	5	0.000116	1	0.5625394582748413	0.5625394582748413	0.4374605417251587	0.8257373571395874	0.2824060320854187	1.3385891914367676	1	S AH T AH L	1	S AH T AH L	1	S AH T AH L	1	S AH T AH L	1	S AH T AH L	1	S AH T AH L	1	S AH T AH L	1	S AH T AH L	BOTH_CORRECT	BOTH_CORRECT
8601	notre	10	8605	N OW T R AH	5	0.000116	1	0.5154981017112732	0.5154981017112732	0.4845018982887268	0.7310061454772949	0.06442511081695557	2.2327473163604736	1	N OW T R AH	1	N OW T R AH	1	N OW T R AH	1	N OW T R AH	1	N OW T R AH	1	N OW T R AH	1	N OW T R AH	1	N OW T R AH	BOTH_CORRECT	BOTH_CORRECT
8602	shipments	10	8606	SH IH P M AH N T S	8	0.000116	1	0.55823814868927	0.55823814868927	0.44176185131073	0.8170073628425598	0.047188520431518555	2.237281560897827	1	SH IH P M AH N T S	1	SH IH P M AH N T S	1	SH IH P M AH N T S	1	SH IH P M AH N T S	1	SH IH P M AH N T S	1	SH IH P M AH N T S	1	SH IH P M AH N T S	1	SH IH P M AH N T S	BOTH_CORRECT	BOTH_CORRECT
8603	maldives	10	8607	M AO L D AY V Z	7	0.000116	1	0.5351844429969788	0.5351844429969788	0.46481555700302124	0.7704854011535645	0.2500928044319153	1.4379711151123047	1	M AO L D AY V Z	1	M AO L D AY V Z	1	M AO L D AY V Z	1	M AO L D AY V Z	1	M AO L D AY V Z	1	M AO L D AY V Z	1	M AO L D AY V Z	1	M AO L D AY V Z	BOTH_CORRECT	BOTH_CORRECT
8604	stripes	10	8608	S T R AY P S	6	0.000116	1	0.5311874151229858	0.5311874151229858	0.46881258487701416	0.7624558806419373	0.2892014980316162	1.2982521057128906	1	S T R AY P S	1	S T R AY P S	1	S T R AY P S	1	S T R AY P S	1	S T R AY P S	1	S T R AY P S	1	S T R AY P S	1	S T R AY P S	BOTH_CORRECT	BOTH_CORRECT
8605	firmware	10	8609	F ER M W EH R	6	0.000116	1	0.5254004597663879	0.5254004597663879	0.47459954023361206	0.7508446574211121	0.20726454257965088	2.3060622215270996	1	F ER M W EH R	1	F ER M W EH R	1	F ER M W EH R	1	F ER M W EH R	1	F ER M W EH R	1	F ER M W EH R	1	F ER M W EH R	1	F ER M W EH R	BOTH_CORRECT	BOTH_CORRECT
8606	cope	10	8610	K OW P	3	0.000116	1	0.473126083612442	0.473126083612442	0.526873916387558	0.6462003588676453	0.14498084783554077	6.9373369216918945	1	K OW P	1	K OW P	1	K OW P	1	K OW P	1	K OW P	1	K OW P	1	K OW P	1	K OW P	BOTH_CORRECT	BOTH_CORRECT
8607	shepherd	10	8611	SH EH P ER D	5	0.000116	1	0.5436037182807922	0.5436037182807922	0.45639628171920776	0.7874295711517334	0.45401808619499207	1.0121382474899292	1	SH EH P ER D	1	SH EH P ER D	1	SH EH P ER D	1	SH EH P ER D	1	SH EH P ER D	1	SH EH P ER D	1	SH EH P ER D	1	SH EH P ER D	BOTH_CORRECT	BOTH_CORRECT
8608	canberra	10	8612	K AE N B EH R AH	7	0.000116	1	0.5543802976608276	0.5543802976608276	0.44561970233917236	0.8091924786567688	0.30279433727264404	1.033416986465454	1	K AE N B EH R AH	1	K AE N B EH R AH	1	K AE N B EH R AH	1	K AE N B EH R AH	1	K AE N B EH R AH	1	K AE N B EH R AH	1	K AE N B EH R AH	1	K AE N B EH R AH	BOTH_CORRECT	BOTH_CORRECT
8609	cradle	10	8613	K R EY D AH L	6	0.000116	1	0.540484607219696	0.540484607219696	0.45951539278030396	0.7811468839645386	0.43253928422927856	1.007290244102478	1	K R EY D AH L	1	K R EY D AH L	1	K R EY D AH L	1	K R EY D AH L	1	K R EY D AH L	1	K R EY D AH L	1	K R EY D AH L	1	K R EY D AH L	BOTH_CORRECT	BOTH_CORRECT
8610	chancellor	10	8614	CH AE N S AH L ER	7	0.000116	1	0.5391210317611694	0.5391210317611694	0.46087896823883057	0.7784023284912109	0.19984972476959229	1.6210262775421143	1	CH AE N S AH L ER	1	CH AE N S AH L ER	1	CH AE N S AH L ER	1	CH AE N S AH L ER	1	CH AE N S AH L ER	1	CH AE N S AH L ER	1	CH AE N S AH L ER	1	CH AE N S AH L ER	BOTH_CORRECT	BOTH_CORRECT
8611	mambo	10	8615	M AA M B OW	5	0.000116	1	0.5380983352661133	0.5380983352661133	0.4619016647338867	0.7763447165489197	0.34059035778045654	1.1781108379364014	1	M AA M B OW	1	M AA M B OW	1	M AA M B OW	1	M AA M B OW	1	M AA M B OW	1	M AA M B OW	1	M AA M B OW	1	M AA M B OW	BOTH_CORRECT	BOTH_CORRECT
8612	lime	10	8616	L AY M	3	0.000116	1	0.5076482892036438	0.5076482892036438	0.4923517107963562	0.7152978181838989	0.11335474252700806	5.613736152648926	1	L AY M	1	L AY M	1	L AY M	1	L AY M	1	L AY M	1	L AY M	1	L AY M	1	L AY M	BOTH_CORRECT	BOTH_CORRECT
8613	kirk	10	8617	K ER K	3	0.000116	1	0.44543319940567017	0.44543319940567017	0.5545668005943298	0.590429961681366	0.143601655960083	25.99764060974121	1	K ER K	1	K ER K	1	K ER K	1	K ER K	1	K ER K	1	K ER K	1	K ER K	1	K ER K	BOTH_CORRECT	BOTH_CORRECT
8614	flour	10	8618	F L AW ER	4	0.000116	1	0.5417585372924805	0.5417585372924805	0.45824146270751953	0.7837120294570923	0.03106391429901123	2.4827256202697754	1	F L AW ER	1	F L AW ER	1	F L AW ER	1	F L AW ER	1	F L AW ER	1	F L AW ER	1	F L AW ER	1	F L AW ER	BOTH_CORRECT	BOTH_CORRECT
8615	legendary	10	8619	L EH JH AH N D EH R IY	9	0.000116	1	0.5442308783531189	0.5442308783531189	0.4557691216468811	0.7886935472488403	0.16560029983520508	1.526758074760437	1	L EH JH AH N D EH R IY	1	L EH JH AH N D EH R IY	1	L EH JH AH N D EH R IY	1	L EH JH AH N D EH R IY	1	L EH JH AH N D EH R IY	1	L EH JH AH N D EH R IY	1	L EH JH AH N D EH R IY	1	L EH JH AH N D EH R IY	BOTH_CORRECT	BOTH_CORRECT
8616	sympathy	10	8620	S IH M P AH TH IY	7	0.000116	1	0.5392976999282837	0.5392976999282837	0.4607023000717163	0.7787578105926514	0.16472065448760986	2.7350430488586426	1	S IH M P AH TH IY	1	S IH M P AH TH IY	1	S IH M P AH TH IY	1	S IH M P AH TH IY	1	S IH M P AH TH IY	1	S IH M P AH TH IY	1	S IH M P AH TH IY	1	S IH M P AH TH IY	BOTH_CORRECT	BOTH_CORRECT
8617	choir	10	8621	K W AY ER	4	0.000116	1	0.5370951890945435	0.5370951890945435	0.46290481090545654	0.7743269205093384	0.21303045749664307	1.7530450820922852	1	K W AY ER	1	K W AY ER	1	K W AY ER	1	K W AY ER	1	K W AY ER	1	K W AY ER	1	K W AY ER	1	K W AY ER	BOTH_CORRECT	BOTH_CORRECT
8618	avoiding	10	8622	AH V OY D IH NG	6	0.000116	1	0.5754262804985046	0.5754262804985046	0.42457371950149536	0.8520126938819885	0.10034507513046265	1.6418019533157349	1	AH V OY D IH NG	1	AH V OY D IH NG	1	AH V OY D IH NG	1	AH V OY D IH NG	1	AH V OY D IH NG	1	AH V OY D IH NG	1	AH V OY D IH NG	1	AH V OY D IH NG	BOTH_CORRECT	BOTH_CORRECT
8619	beautifully	10	8623	B Y UW T AH F L IY	8	0.000116	1	0.5724754929542542	0.5724754929542542	0.42752450704574585	0.8459791541099548	0.3297548294067383	1.0478390455245972	1	B Y UW T AH F L IY	1	B Y UW T AH F L IY	1	B Y UW T AH F L IY	1	B Y UW T AH F L IY	1	B Y UW T AH F L IY	1	B Y UW T AH F L IY	1	B Y UW T AH F L IY	1	B Y UW T AH F L IY	BOTH_CORRECT	BOTH_CORRECT
8620	blond	10	8624	B L AA N D	5	0.000116	1	0.5341976284980774	0.5341976284980774	0.4658023715019226	0.7685021162033081	0.03159576654434204	2.90771746635437	1	B L AA N D	1	B L AA N D	1	B L AA N D	1	B L AA N D	1	B L AA N D	1	B L AA N D	1	B L AA N D	1	B L AA N D	BOTH_CORRECT	BOTH_CORRECT
8621	expects	10	8625	IH K S P EH K T S	8	0.000116	1	0.5576184391975403	0.5576184391975403	0.4423815608024597	0.8157510161399841	0.1804758906364441	1.744013786315918	1	IH K S P EH K T S	1	IH K S P EH K T S	1	IH K S P EH K T S	1	IH K S P EH K T S	1	IH K S P EH K T S	1	IH K S P EH K T S	1	IH K S P EH K T S	1	IH K S P EH K T S	BOTH_CORRECT	BOTH_CORRECT
8622	cho	10	8626	CH OW	2	0.000116	1	0.4745512306690216	0.4745512306690216	0.5254487693309784	0.6490584015846252	0.03387153148651123	12.222067832946777	1	CH OW	1	CH OW	1	CH OW	1	CH OW	1	CH OW	1	CH OW	1	CH OW	1	CH OW	BOTH_CORRECT	BOTH_CORRECT
8623	jumping	10	8627	JH AH M P IH NG	6	0.000116	1	0.5370953679084778	0.5370953679084778	0.4629046320915222	0.7743273377418518	0.19058984518051147	1.5010539293289185	1	JH AH M P IH NG	1	JH AH M P IH NG	1	JH AH M P IH NG	1	JH AH M P IH NG	1	JH AH M P IH NG	1	JH AH M P IH NG	1	JH AH M P IH NG	1	JH AH M P IH NG	BOTH_CORRECT	BOTH_CORRECT
