item_id	success_group	n_seeds_exact	n_seeds	target	target_length	morphology	size	mean_lexical_confidence	mean_gate_auxiliary	n_failed_seeds	mean_substitutions_failed_seeds	mean_deletions_failed_seeds	mean_insertions_failed_seeds	mean_raw_edit_distance_failed_seeds	n_premature_eos_failed_seeds	seed19_exact_match	seed19_prediction	seed19_raw_edit_distance	seed19_eos_class	seed20_exact_match	seed20_prediction	seed20_raw_edit_distance	seed20_eos_class	seed21_exact_match	seed21_prediction	seed21_raw_edit_distance	seed21_eos_class	seed22_exact_match	seed22_prediction	seed22_raw_edit_distance	seed22_eos_class
wfe_1158	MIXED_SUCCESS	3	4	D UH R IY V AH T	7	simple	long	0.49147191643714905	0.39755406230688095	1	1.0	1.0	0.0	2.0	1	1	D UH R IY V AH T	0.0	EOS_NOT_OBSERVED	1	D UH R IY V AH T	0.0	EOS_NOT_OBSERVED	1	D UH R IY V AH T	0.0	EOS_NOT_OBSERVED	0	D UH R IY V ER	2.0	PREMATURE_EOS
wfe_1159	ALWAYS_SUCCESSFUL	4	4	G R OW V IY AH N	7	simple	long	0.47777023166418076	0.39091580361127853	0					0	1	G R OW V IY AH N	0.0	EOS_NOT_OBSERVED	1	G R OW V IY AH N	0.0	EOS_NOT_OBSERVED	1	G R OW V IY AH N	0.0	EOS_NOT_OBSERVED	1	G R OW V IY AH N	0.0	EOS_NOT_OBSERVED
wfe_1160	MIXED_SUCCESS	2	4	T OW JH EH N T OW	7	simple	long	0.4562443643808365	0.3807169422507286	2	1.0	1.0	0.0	2.0	1	0	T OW JH AA N T OW	1.0	EOS_NOT_OBSERVED	1	T OW JH EH N T OW	0.0	EOS_NOT_OBSERVED	0	T OW T N OW	3.0	PREMATURE_EOS	1	T OW JH EH N T OW	0.0	EOS_NOT_OBSERVED
wfe_1161	MIXED_SUCCESS	3	4	L IH M AH L AH T	7	simple	long	0.5184275954961777	0.41032060235738754	1	1.0	0.0	0.0	1.0	0	0	L IH M AH L AH D	1.0	EOS_NOT_OBSERVED	1	L IH M AH L AH T	0.0	EOS_NOT_OBSERVED	1	L IH M AH L AH T	0.0	EOS_NOT_OBSERVED	1	L IH M AH L AH T	0.0	EOS_NOT_OBSERVED
wfe_1162	ALWAYS_SUCCESSFUL	4	4	CH AH L IH S IY AH	7	simple	long	0.47709765285253525	0.39058418571949005	0					0	1	CH AH L IH S IY AH	0.0	EOS_NOT_OBSERVED	1	CH AH L IH S IY AH	0.0	EOS_NOT_OBSERVED	1	CH AH L IH S IY AH	0.0	EOS_NOT_OBSERVED	1	CH AH L IH S IY AH	0.0	EOS_NOT_OBSERVED
wfe_1163	ALWAYS_SUCCESSFUL	4	4	M EH M AH G AO R	7	simple	long	0.43098870664834976	0.3690090775489807	0					0	1	M EH M AH G AO R	0.0	EOS_NOT_OBSERVED	1	M EH M AH G AO R	0.0	EOS_NOT_OBSERVED	1	M EH M AH G AO R	0.0	EOS_NOT_OBSERVED	1	M EH M AH G AO R	0.0	EOS_NOT_OBSERVED
wfe_1164	ALWAYS_SUCCESSFUL	4	4	K AA N T R IH NG	7	simple	long	0.5997903645038605	0.4504536911845207	0					0	1	K AA N T R IH NG	0.0	EOS_NOT_OBSERVED	1	K AA N T R IH NG	0.0	EOS_NOT_OBSERVED	1	K AA N T R IH NG	0.0	EOS_NOT_OBSERVED	1	K AA N T R IH NG	0.0	EOS_NOT_OBSERVED
wfe_1165	ALWAYS_SUCCESSFUL	4	4	AO R G AA R AH L	7	simple	long	0.5409291610121727	0.42129936069250107	0					0	1	AO R G AA R AH L	0.0	EOS_NOT_OBSERVED	1	AO R G AA R AH L	0.0	EOS_NOT_OBSERVED	1	AO R G AA R AH L	0.0	EOS_NOT_OBSERVED	1	AO R G AA R AH L	0.0	EOS_NOT_OBSERVED
wfe_1166	ALWAYS_SUCCESSFUL	4	4	F IH L AY AH L AH S	8	simple	long	0.5322548374533653	0.4170374125242233	0					0	1	F IH L AY AH L AH S	0.0	EOS_NOT_OBSERVED	1	F IH L AY AH L AH S	0.0	EOS_NOT_OBSERVED	1	F IH L AY AH L AH S	0.0	EOS_NOT_OBSERVED	1	F IH L AY AH L AH S	0.0	EOS_NOT_OBSERVED
wfe_1167	MIXED_SUCCESS	3	4	K AE S AH T EY N AH	8	simple	long	0.44426480680704117	0.3749137967824936	1	4.0	0.0	0.0	4.0	0	1	K AE S AH T EY N AH	0.0	EOS_NOT_OBSERVED	0	K AH S AE T AH N IY	4.0	EOS_NOT_OBSERVED	1	K AE S AH T EY N AH	0.0	EOS_NOT_OBSERVED	1	K AE S AH T EY N AH	0.0	EOS_NOT_OBSERVED
wfe_1168	MIXED_SUCCESS	1	4	JH AA S P IH T IH M	8	simple	long	0.5355474650859833	0.418634831905365	3	1.6666666666666667	0.0	0.0	1.6666666666666667	0	0	JH AA S T IH P IH JH	3.0	EOS_NOT_OBSERVED	1	JH AA S P IH T IH M	0.0	EOS_NOT_OBSERVED	0	JH AA S P IH T AH M	1.0	EOS_NOT_OBSERVED	0	JH AA S P IH T IH K	1.0	EOS_NOT_OBSERVED
wfe_1169	MIXED_SUCCESS	3	4	G AA S IH D AH N D	8	simple	long	0.43322962522506714	0.36980950087308884	1	0.0	1.0	0.0	1.0	1	0	G AA S IH D AH N	1.0	PREMATURE_EOS	1	G AA S IH D AH N D	0.0	EOS_NOT_OBSERVED	1	G AA S IH D AH N D	0.0	EOS_NOT_OBSERVED	1	G AA S IH D AH N D	0.0	EOS_NOT_OBSERVED
wfe_1170	MIXED_SUCCESS	2	4	P UH R K R EH R IY	8	simple	long	0.5462976694107056	0.4240472763776779	2	1.5	0.5	0.5	2.5	0	0	P R UH K R EH S IY	3.0	EOS_NOT_OBSERVED	1	P UH R K R EH R IY	0.0	EOS_NOT_OBSERVED	0	W UH R K R EH T IY	2.0	EOS_NOT_OBSERVED	1	P UH R K R EH R IY	0.0	EOS_NOT_OBSERVED
wfe_1171	MIXED_SUCCESS	3	4	TH AE N IH N AH N T	8	simple	long	0.44395527988672256	0.3747705966234207	1	1.0	0.0	0.0	1.0	0	1	TH AE N IH N AH N T	0.0	EOS_NOT_OBSERVED	1	TH AE N IH N AH N T	0.0	EOS_NOT_OBSERVED	0	TH AE N AH N AH N T	1.0	EOS_NOT_OBSERVED	1	TH AE N IH N AH N T	0.0	EOS_NOT_OBSERVED
wfe_1172	MIXED_SUCCESS	1	4	S EH S IH R OW L D	8	simple	long	0.47118683904409403	0.38758958876132965	3	3.0	0.0	0.0	3.0	0	0	S EH S IH R OW L IY	1.0	EOS_NOT_OBSERVED	0	S EH S IH L AH B D	3.0	EOS_NOT_OBSERVED	0	S EH S AH L EH S T	5.0	EOS_NOT_OBSERVED	1	S EH S IH R OW L D	0.0	EOS_NOT_OBSERVED
wfe_1173	ALWAYS_SUCCESSFUL	4	4	M AE S T R AH N S	8	simple	long	0.5053795501589775	0.40413664281368256	0					0	1	M AE S T R AH N S	0.0	EOS_NOT_OBSERVED	1	M AE S T R AH N S	0.0	EOS_NOT_OBSERVED	1	M AE S T R AH N S	0.0	EOS_NOT_OBSERVED	1	M AE S T R AH N S	0.0	EOS_NOT_OBSERVED
wfe_1174	MIXED_SUCCESS	3	4	S EH N IH K AH N T	8	simple	long	0.5391372218728065	0.4209825247526169	1	0.0	1.0	0.0	1.0	1	1	S EH N IH K AH N T	0.0	EOS_NOT_OBSERVED	0	S EH N IH K AH T	1.0	PREMATURE_EOS	1	S EH N IH K AH N T	0.0	EOS_NOT_OBSERVED	1	S EH N IH K AH N T	0.0	EOS_NOT_OBSERVED
wfe_1175	MIXED_SUCCESS	3	4	S EH N V ER S AH N	8	simple	long	0.5321645066142082	0.41746112704277033	1	3.0	0.0	0.0	3.0	0	1	S EH N V ER S AH N	0.0	EOS_NOT_OBSERVED	1	S EH N V ER S AH N	0.0	EOS_NOT_OBSERVED	1	S EH N V ER S AH N	0.0	EOS_NOT_OBSERVED	0	S EH N T ER N AH L	3.0	EOS_NOT_OBSERVED
wfe_1176	ALWAYS_FAILED	0	4	V IY OW K S IH D AH	8	simple	long	0.5522664114832878	0.4270009770989418	4	1.5	0.75	0.5	2.75	1	0	V IY OW K IH CH AH N	3.0	EOS_NOT_OBSERVED	0	V IY OW K Y IH D AH	1.0	EOS_NOT_OBSERVED	0	V IY OW V IH K AH	3.0	PREMATURE_EOS	0	V IY EH S K AE D AH	4.0	EOS_NOT_OBSERVED
wfe_1177	ALWAYS_SUCCESSFUL	4	4	JH AH N S P AE N D	8	simple	long	0.561039499938488	0.43119199573993683	0					0	1	JH AH N S P AE N D	0.0	EOS_NOT_OBSERVED	1	JH AH N S P AE N D	0.0	EOS_NOT_OBSERVED	1	JH AH N S P AE N D	0.0	EOS_NOT_OBSERVED	1	JH AH N S P AE N D	0.0	EOS_NOT_OBSERVED
wfe_1178	MIXED_SUCCESS	2	4	S ER T R AH T AH N	8	simple	long	0.515263669192791	0.4087391346693039	2	0.5	0.5	0.5	1.5	0	1	S ER T R AH T AH N	0.0	EOS_NOT_OBSERVED	0	S ER T R AH K AH N	1.0	EOS_NOT_OBSERVED	0	S ER T AH T R AH N	2.0	EOS_NOT_OBSERVED	1	S ER T R AH T AH N	0.0	EOS_NOT_OBSERVED
wfe_1179	MIXED_SUCCESS	2	4	M AA R B AH B AH S	8	simple	long	0.47286633402109146	0.3883894830942154	2	1.0	0.0	0.0	1.0	0	0	M AA R B AH G AH S	1.0	EOS_NOT_OBSERVED	1	M AA R B AH B AH S	0.0	EOS_NOT_OBSERVED	0	M AA R B AH G AH S	1.0	EOS_NOT_OBSERVED	1	M AA R B AH B AH S	0.0	EOS_NOT_OBSERVED
wfe_1180	MIXED_SUCCESS	2	4	S T R OW P AH N T	8	simple	long	0.6285927891731262	0.4643959701061249	2	2.0	0.0	0.0	2.0	0	0	S T R IY P AH N T	1.0	EOS_NOT_OBSERVED	1	S T R OW P AH N T	0.0	EOS_NOT_OBSERVED	1	S T R OW P AH N T	0.0	EOS_NOT_OBSERVED	0	S T R OW P TH EH S	3.0	EOS_NOT_OBSERVED
wfe_1181	ALWAYS_SUCCESSFUL	4	4	HH IH M B R IY AH N	8	simple	long	0.49987470358610153	0.401615560054779	0					0	1	HH IH M B R IY AH N	0.0	EOS_NOT_OBSERVED	1	HH IH M B R IY AH N	0.0	EOS_NOT_OBSERVED	1	HH IH M B R IY AH N	0.0	EOS_NOT_OBSERVED	1	HH IH M B R IY AH N	0.0	EOS_NOT_OBSERVED
wfe_1182	MIXED_SUCCESS	3	4	AE D V IY OW N IY Z	8	simple	long	0.47360117733478546	0.3887595608830452	1	1.0	0.0	0.0	1.0	0	1	AE D V IY OW N IY Z	0.0	EOS_NOT_OBSERVED	1	AE D V IY OW N IY Z	0.0	EOS_NOT_OBSERVED	0	AE D V IY OW N IH Z	1.0	EOS_NOT_OBSERVED	1	AE D V IY OW N IY Z	0.0	EOS_NOT_OBSERVED
wfe_1183	ALWAYS_SUCCESSFUL	4	4	L AE S T AH M AH N	8	simple	long	0.49838390946388245	0.40058398246765137	0					0	1	L AE S T AH M AH N	0.0	EOS_NOT_OBSERVED	1	L AE S T AH M AH N	0.0	EOS_NOT_OBSERVED	1	L AE S T AH M AH N	0.0	EOS_NOT_OBSERVED	1	L AE S T AH M AH N	0.0	EOS_NOT_OBSERVED
wfe_1184	ALWAYS_FAILED	0	4	K ER AH K S IY M AH	8	simple	long	0.45907414704561234	0.3821238502860069	4	0.25	0.75	0.75	1.75	0	0	K ER AH K S IY AH M	2.0	EOS_NOT_OBSERVED	0	K ER AH K S IY CH AH	1.0	EOS_NOT_OBSERVED	0	K ER AH K S IY AH M	2.0	EOS_NOT_OBSERVED	0	K ER AH K S IY AH M	2.0	EOS_NOT_OBSERVED
wfe_1185	ALWAYS_SUCCESSFUL	4	4	K AA M AH L EH R IY	8	simple	long	0.5603035539388657	0.430748239159584	0					0	1	K AA M AH L EH R IY	0.0	EOS_NOT_OBSERVED	1	K AA M AH L EH R IY	0.0	EOS_NOT_OBSERVED	1	K AA M AH L EH R IY	0.0	EOS_NOT_OBSERVED	1	K AA M AH L EH R IY	0.0	EOS_NOT_OBSERVED
wfe_1186	ALWAYS_SUCCESSFUL	4	4	T R EH F L AH N T	8	simple	long	0.6863332539796829	0.4932636618614197	0					0	1	T R EH F L AH N T	0.0	EOS_NOT_OBSERVED	1	T R EH F L AH N T	0.0	EOS_NOT_OBSERVED	1	T R EH F L AH N T	0.0	EOS_NOT_OBSERVED	1	T R EH F L AH N T	0.0	EOS_NOT_OBSERVED
wfe_1187	ALWAYS_FAILED	0	4	K AE S IH B Y UW R	8	simple	long	0.48598387092351913	0.394611120223999	4	2.5	0.5	0.25	3.25	1	0	K AE S IH B R OW	3.0	PREMATURE_EOS	0	K AE S IH N D ER F	4.0	EOS_NOT_OBSERVED	0	K AE S B IH R UW Y	4.0	EOS_NOT_OBSERVED	0	K AE S IH K Y OY R	2.0	EOS_NOT_OBSERVED
wfe_1188	MIXED_SUCCESS	3	4	HH AE V AH L V IH S	8	simple	long	0.4727450758218765	0.3886029049754143	1	0.0	1.0	1.0	2.0	0	1	HH AE V AH L V IH S	0.0	EOS_NOT_OBSERVED	0	HH AE V AH L V S IH	2.0	EOS_NOT_OBSERVED	1	HH AE V AH L V IH S	0.0	EOS_NOT_OBSERVED	1	HH AE V AH L V IH S	0.0	EOS_NOT_OBSERVED
wfe_1189	MIXED_SUCCESS	3	4	P AA L AH N AH L IY	8	simple	long	0.6571910381317139	0.47864533960819244	1	2.0	0.0	0.0	2.0	0	0	P AA L AH L AH N IY	2.0	EOS_NOT_OBSERVED	1	P AA L AH N AH L IY	0.0	EOS_NOT_OBSERVED	1	P AA L AH N AH L IY	0.0	EOS_NOT_OBSERVED	1	P AA L AH N AH L IY	0.0	EOS_NOT_OBSERVED
wfe_1190	MIXED_SUCCESS	1	4	T UH R F AO R IY AH	8	simple	long	0.4548560604453087	0.3807188346982002	3	1.0	0.6666666666666666	0.3333333333333333	2.0	1	0	T UH R M AO R IY AH	1.0	EOS_NOT_OBSERVED	0	T UH R AE F T IY AH	3.0	EOS_NOT_OBSERVED	1	T UH R F AO R IY AH	0.0	EOS_NOT_OBSERVED	0	T UH R F AO R OW	2.0	PREMATURE_EOS
wfe_1191	MIXED_SUCCESS	2	4	K L OW B AH L IH S	8	simple	long	0.5401907414197922	0.4208122119307518	2	0.5	0.5	0.0	1.0	1	0	K L OW B AH L S	1.0	PREMATURE_EOS	1	K L OW B AH L IH S	0.0	EOS_NOT_OBSERVED	1	K L OW B AH L IH S	0.0	EOS_NOT_OBSERVED	0	K L OW B AH L IH NG	1.0	EOS_NOT_OBSERVED
wfe_1192	MIXED_SUCCESS	2	4	L AA N F L IH T IY	8	simple	long	0.5448377132415771	0.42307598143815994	2	2.0	0.5	0.5	3.0	0	1	L AA N F L IH T IY	0.0	EOS_NOT_OBSERVED	0	L AA N F L IH S T	2.0	EOS_NOT_OBSERVED	0	N AA L F L IY T IH	4.0	EOS_NOT_OBSERVED	1	L AA N F L IH T IY	0.0	EOS_NOT_OBSERVED
wfe_1193	ALWAYS_FAILED	0	4	T AE Z D AH L AY M	8	simple	long	0.6637420058250427	0.48199570924043655	4	2.0	0.5	0.5	3.0	0	0	T AE Z L AH M AY N	3.0	EOS_NOT_OBSERVED	0	T AE Z AH D L AY M	2.0	EOS_NOT_OBSERVED	0	T AE T Z AH M AY L	4.0	EOS_NOT_OBSERVED	0	T AE Z D AY L AH N	3.0	EOS_NOT_OBSERVED
wfe_1194	MIXED_SUCCESS	1	4	AE NG K S IH M AH TH	8	simple	long	0.4372343495488167	0.37173034995794296	3	1.0	1.0	0.6666666666666666	2.6666666666666665	1	0	AE NG K IH S M AH TH	2.0	EOS_NOT_OBSERVED	0	AE NG K IH M AH TH	1.0	PREMATURE_EOS	1	AE NG K S IH M AH TH	0.0	EOS_NOT_OBSERVED	0	W IH NG K S IH Z UW	5.0	EOS_NOT_OBSERVED
wfe_1195	MIXED_SUCCESS	1	4	HH AE P T OW N OW Z	8	simple	long	0.48868001252412796	0.3959328681230545	3	0.3333333333333333	0.6666666666666666	0.3333333333333333	1.3333333333333333	1	0	HH AE P T OW M OW Z	1.0	EOS_NOT_OBSERVED	0	HH AE P T OW N Z OW	2.0	EOS_NOT_OBSERVED	0	HH AE P T OW N Z	1.0	PREMATURE_EOS	1	HH AE P T OW N OW Z	0.0	EOS_NOT_OBSERVED
wfe_1196	MIXED_SUCCESS	3	4	F R EH JH IH L IH S	8	simple	long	0.5539369136095047	0.42751649767160416	1	1.0	0.0	0.0	1.0	0	1	F R EH JH IH L IH S	0.0	EOS_NOT_OBSERVED	1	F R EH JH IH L IH S	0.0	EOS_NOT_OBSERVED	1	F R EH JH IH L IH S	0.0	EOS_NOT_OBSERVED	0	F R EH JH IH L IH NG	1.0	EOS_NOT_OBSERVED
wfe_1197	ALWAYS_SUCCESSFUL	4	4	R IH G AA R T AH L	8	simple	long	0.5878166705369949	0.44463544338941574	0					0	1	R IH G AA R T AH L	0.0	EOS_NOT_OBSERVED	1	R IH G AA R T AH L	0.0	EOS_NOT_OBSERVED	1	R IH G AA R T AH L	0.0	EOS_NOT_OBSERVED	1	R IH G AA R T AH L	0.0	EOS_NOT_OBSERVED
wfe_1198	MIXED_SUCCESS	3	4	S P AA N Z AH N T	8	simple	long	0.573355183005333	0.4371117278933525	1	2.0	1.0	1.0	4.0	0	0	S AA N T AH N JH AH	4.0	EOS_NOT_OBSERVED	1	S P AA N Z AH N T	0.0	EOS_NOT_OBSERVED	1	S P AA N Z AH N T	0.0	EOS_NOT_OBSERVED	1	S P AA N Z AH N T	0.0	EOS_NOT_OBSERVED
wfe_1199	MIXED_SUCCESS	2	4	P AE SH AH B AH L D	8	simple	long	0.5803181082010269	0.44058865308761597	2	1.5	1.0	1.0	3.5	0	0	P AE SH IH T AH G L	4.0	EOS_NOT_OBSERVED	0	P EH SH AH B L AH D	3.0	EOS_NOT_OBSERVED	1	P AE SH AH B AH L D	0.0	EOS_NOT_OBSERVED	1	P AE SH AH B AH L D	0.0	EOS_NOT_OBSERVED
